subject activityNum tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std()
7 4 0.276316589791667 -0.0207852613416667 -0.109796650666667 -0.799772221191667 -0.731888162479167 -0.697086450295833 0.886142551041667 -0.132285966354167 -0.279785398541667 -0.966176949791667 -0.962887316666667 -0.923073089166667 0.0654878834166667 0.0234565001875 -0.02789593324375 -0.822098558125 -0.826750489791667 -0.839254887875 -0.014191540725 -0.092074808634375 0.0753490056875 -0.85016748375 -0.783466485208333 -0.7578690202375 -0.116618699854167 -0.0497633149041667 -0.0626916241041667 -0.874683876666667 -0.8474778411875 -0.87938189625 -0.7346697047625 -0.7658900575 -0.7346697047625 -0.7658900575 -0.815198291458333 -0.819368655145833 -0.753645738229167 -0.779817672083333 -0.858008219979167 -0.861072515708333 -0.801191128708333 -0.762057296979167 -0.740696876416667 -0.79968828059375 -0.733357506802083 -0.698330155791667 -0.824711937291667 -0.827282843958333 -0.819459547291667 -0.835628315895833 -0.838976480208333 -0.8580776896875 -0.822808700416667 -0.786207519166667 -0.785273915083333 -0.860576845875 -0.783984820958333 -0.772054332522917 -0.764405109125 -0.804115619958333 -0.809990335416667 -0.8324284920625 -0.793726244166667 -0.811972933125 -0.85419163575 -0.880969643791667
7 5 0.28213926245283 -0.0177635784037736 -0.106700433622642 -0.910072313773585 -0.898744140301887 -0.910785480377358 -0.0453822277358491 0.606317513773585 0.52562204209434 -0.97855873754717 -0.990311345283019 -0.983768987924528 0.0698176130377358 0.00524189679320755 -0.0015082169745283 -0.922679073018868 -0.895184051081132 -0.938682190566038 -0.0187381701132075 -0.0794495326981132 0.116627687509434 -0.952451279056604 -0.916833778867924 -0.919073753962264 -0.104608885641321 -0.0396299931132075 -0.0533089465471698 -0.936471939811321 -0.959044902641509 -0.940739400566038 -0.901479339918868 -0.913849381698113 -0.901479339918868 -0.913849381698113 -0.920214936415094 -0.908663405981132 -0.907689975471698 -0.923262718679245 -0.949386034528302 -0.959286858301887 -0.906959792849057 -0.892976069226415 -0.917385898301887 -0.911550081509434 -0.90766797954717 -0.913481767358491 -0.921438868679245 -0.898695640896226 -0.933275724150943 -0.931390170377358 -0.898814649471698 -0.942563373018868 -0.934133263962264 -0.931801444716981 -0.91501784 -0.958506319811321 -0.909398745415094 -0.92784103754717 -0.91290144 -0.927757081509434 -0.906634140811321 -0.91084624245283 -0.93276005490566 -0.93015198 -0.961399224339623 -0.959166438490566
7 6 0.2581355675 -0.0153045751105769 -0.102295277461538 -0.960940556346154 -0.923558734230769 -0.927577524807692 0.409151727923077 0.276092858967308 0.401021413192308 -0.940439375961538 -0.960223454423077 -0.937462277692308 0.0876765453461539 0.00403891683653846 -0.0107721391703846 -0.972757659230769 -0.963115144230769 -0.970926254423077 -0.0266206120519231 -0.103285045 0.126291113038462 -0.959547597692308 -0.950410003269231 -0.947091188653846 -0.0992565377307692 -0.0381926948269231 -0.0601141166826923 -0.968709567692308 -0.969756594807692 -0.974732486153846 -0.935576876153846 -0.922352108076923 -0.935576876153846 -0.922352108076923 -0.970505324615385 -0.966038928846154 -0.913522946730769 -0.925132900192308 -0.973728295 -0.9671222475 -0.961438242692308 -0.937323496538462 -0.942928717115385 -0.961033347307692 -0.921271127884615 -0.924685720576923 -0.972591778461538 -0.963248854038461 -0.966861492115385 -0.9755243425 -0.965712203076923 -0.973667728846154 -0.953751572115385 -0.95331396 -0.948752569038462 -0.962054509615385 -0.949486342307692 -0.951661318461538 -0.935443680076923 -0.927171500769231 -0.964780660961538 -0.966652848076923 -0.943691201730769 -0.927098276730769 -0.967985617307692 -0.968083488653846
8 1 0.279052775833333 -0.0132514894525 -0.0908765441041667 -0.512435844645833 -0.431227407125 -0.519469371352083 0.922318756666667 -0.306318347916667 -0.00101906008333333 -0.967506530416667 -0.944033887291667 -0.909614815208333 0.06321988925 0.0217713966166667 -0.0127850521041667 -0.527102182070833 -0.544992771910417 -0.702066502916667 0.000158762 -0.0908376865916667 0.0637619831791667 -0.680008261041667 -0.496603886791667 -0.545694155060417 -0.114421055104167 -0.0560912799958333 -0.02204795401875 -0.718984214583333 -0.653419588104167 -0.641807808125 -0.450705350705833 -0.481542767916667 -0.450705350705833 -0.481542767916667 -0.562597031877083 -0.528297342804167 -0.472603734979167 -0.528831699583333 -0.65935500875 -0.686579521458333 -0.503838669660417 -0.455518812566667 -0.598005094020833 -0.517651424752083 -0.456294100377083 -0.524042458125 -0.539111737875 -0.557811260229167 -0.676296685416667 -0.557518740797292 -0.563099674339583 -0.726296527708333 -0.635518516458333 -0.53470155475 -0.5006751120625 -0.696588705833333 -0.486725454229167 -0.604328952916667 -0.4606820354375 -0.575940283345833 -0.499272903895833 -0.571633158860417 -0.554120865895833 -0.600376115208333 -0.673886119979167 -0.727672454583333
8 2 0.286042785853658 -0.0153040149282927 -0.110277178902439 -0.247891885292683 -0.0689764103658537 -0.430545497804878 0.933906583902439 -0.208440541219512 0.178199273414634 -0.968868314390244 -0.950471935609756 -0.948738611219512 0.0387226009268293 0.0197243240268293 -0.0144374689414634 -0.337253078253659 -0.227713457317073 -0.677775175365854 -0.0706477146951219 -0.0590904060902439 0.070782201902439 -0.536228123170732 -0.519152610243902 -0.393752081219512 -0.0981605323585366 -0.0433456393146342 -0.0292230946902439 -0.561053151463415 -0.725263614878049 -0.54877996 -0.169763832512195 -0.314436275265854 -0.169763832512195 -0.314436275265854 -0.363762202 -0.352336387048781 -0.369242780926829 -0.495960171187805 -0.631814594634146 -0.741667392439024 -0.283010578097561 -0.118023311902439 -0.525564184634146 -0.236636303658537 -0.103206005707317 -0.426526977804878 -0.364112075382927 -0.276447083580488 -0.639374713658537 -0.369425376829268 -0.226843708170732 -0.715780134878049 -0.458931609268293 -0.577684075365854 -0.371606377560976 -0.563408151536585 -0.49050157902439 -0.456849771707317 -0.275328676170732 -0.444655680187805 -0.329471668702439 -0.387655252317073 -0.570673761707317 -0.535190085609756 -0.731127327073171 -0.774673066829268
8 3 0.270939415263158 -0.0174469790886842 -0.108217230578947 -0.718700638684211 -0.595983503328421 -0.720698798947368 0.241997842894737 0.357512575 0.313257227894737 -0.974509275526316 -0.97710523631579 -0.958415158684211 0.0734454004473684 0.0111039825076316 0.0256416580407895 -0.733248340526316 -0.645561039605263 -0.826880997631579 -0.0156587636026316 -0.0862395169473684 0.0884508901131579 -0.757343313157895 -0.788646986578947 -0.747245660263158 -0.100626454463158 -0.0400598114736842 -0.0444558887289474 -0.749208140526316 -0.880045634210526 -0.806909107368421 -0.657407067368421 -0.747591794210526 -0.657407067368421 -0.747591794210526 -0.729711345263158 -0.700210032894737 -0.718683732894737 -0.764590123421053 -0.833607483157895 -0.843643741052632 -0.736120681842105 -0.619335682302632 -0.764020422631579 -0.712342538421053 -0.609048141926316 -0.718866559210526 -0.755959707631579 -0.671637615 -0.817636432631579 -0.733621213947368 -0.640866164236842 -0.834299199473684 -0.732720861052632 -0.820960746315789 -0.757828232368421 -0.766663246315789 -0.772618151842105 -0.767024636052632 -0.751135223157895 -0.784408097368421 -0.738441281052632 -0.6590654595 -0.796823628947368 -0.783838726842105 -0.856738672894737 -0.838101884210526
8 4 0.272186277043478 -0.0168791548565217 -0.106066661695652 -0.974903808695652 -0.922764255434783 -0.903143594826087 0.37994437 0.257804544065217 0.420510850058696 -0.970140215217391 -0.955621510217391 -0.933391973695652 0.0786225513043478 0.0144585213615217 0.00204963306847826 -0.985039450434783 -0.977924357391304 -0.978121104347826 -0.0353552894282609 -0.0662411133043478 0.0756306651304348 -0.977463157391304 -0.936888069565217 -0.952183913478261 -0.098679824 -0.0423040080630435 -0.0526485634521739 -0.98412385326087 -0.977941259130435 -0.988336321304348 -0.932091221739131 -0.915931230652174 -0.932091221739131 -0.915931230652174 -0.982415073695652 -0.97734352 -0.928403735217391 -0.927462926304348 -0.983349002391304 -0.977599315217391 -0.978905419347826 -0.94787577673913 -0.94254852826087 -0.973706138695652 -0.916809136739131 -0.892977705347826 -0.984892393043478 -0.978064987391304 -0.975249195 -0.986613310217391 -0.979398875217391 -0.979572357826087 -0.974684673043478 -0.953566046521739 -0.960616844347826 -0.978516141086957 -0.929118295434783 -0.954327165869565 -0.94188935173913 -0.916863648695652 -0.977414602391304 -0.976232033695652 -0.947116672173913 -0.928148202608696 -0.979086658478261 -0.976919703695652
8 5 0.282329515425926 -0.0181646966037037 -0.106952284101852 -0.0428124078518519 -0.146605148518519 -0.17990954825 0.945465994444444 -0.120516859444444 0.117224497722222 -0.959448362222222 -0.944308821111111 -0.895172407407407 0.0668836438359259 0.02010740075 0.0169678751648148 -0.169315905970926 -0.17848300667963 -0.538608505925926 -0.0596694473774074 -0.0670844480814815 0.0825166933611111 -0.426813671007407 -0.240947253481481 -0.370465837407407 -0.0765958349666667 -0.0612755442592593 -0.0498763291981481 -0.423450398703704 -0.677823662592593 -0.487800360555556 -0.0177938176833333 -0.0918363455740741 -0.0177938176833333 -0.0918363455740741 -0.257675903944444 -0.14722159422963 -0.16873918567037 -0.279978729031481 -0.566749669444444 -0.641910533518519 -0.0790697565051852 -0.102758015175926 -0.309411681481481 -0.0305631913888889 -0.228710507946296 -0.1817939738 -0.183548119907407 -0.18480697037037 -0.480479214259259 -0.231231951794444 -0.232127460731481 -0.596957004444444 -0.318444743733333 -0.435928618703704 -0.319652199814815 -0.466863368362963 -0.151690573518519 -0.446254945740741 -0.10804787022963 -0.225592448762963 -0.119951391146852 -0.189859754931481 -0.409181486481482 -0.324241017009815 -0.646905528518518 -0.661138188148148
8 6 0.282639769814815 -0.0183824038512311 -0.106661619537037 -0.238612615388889 -0.282265179555556 -0.404778267037037 0.774093121296296 -0.0517747648148148 0.0456252174814815 -0.967207361481481 -0.960750797222222 -0.941386588148148 0.0858609708074074 0.0124025684459259 -0.00301483264814815 -0.244197041592593 -0.271926602067407 -0.504128751111111 -0.100081085666481 -0.0439530037907407 0.1016265863 -0.581416577683333 -0.582278690185185 -0.336414563555556 -0.0513421894444444 -0.0459822883444444 -0.0676899277851852 -0.523591428148148 -0.635624635740741 -0.506914629814815 -0.232643915294444 -0.267050255868518 -0.232643915294444 -0.267050255868518 -0.307489200388889 -0.221586190655556 -0.40579936437037 -0.481322983703704 -0.588135069074074 -0.616544164259259 -0.217585758418519 -0.23106893732963 -0.399316952407407 -0.247806974462963 -0.357444208055556 -0.457460452777778 -0.26471249081463 -0.300242519683519 -0.466627053518519 -0.29127722587037 -0.291073105712963 -0.540026891296296 -0.463952112037037 -0.552377506296296 -0.309527088296296 -0.619694285425926 -0.606222907037037 -0.407290280555556 -0.233450336777778 -0.401582220766667 -0.229535429540741 -0.217205842259259 -0.515367620925926 -0.548729606111111 -0.619875232037037 -0.640280572407407
9 1 0.263231541538462 -0.0180136106134615 -0.114073868153846 -0.951063197307692 -0.914985804615385 -0.902368100942308 0.2318146375 0.118048354496154 0.529445758148077 -0.9424088275 -0.956538698461538 -0.932272950961538 0.0892428209615385 0.0226748078344231 0.00895558345865385 -0.975613410769231 -0.965286681538462 -0.961878798461538 -0.0290278153365385 -0.0919711114038462 0.0883048889615385 -0.955527932884615 -0.940865749423077 -0.952828339807692 -0.103196428596154 -0.038324908525 -0.0490484970057692 -0.968515544423077 -0.971940620192308 -0.983922568461538 -0.923625426730769 -0.895632104096154 -0.923625426730769 -0.895632104096154 -0.970454889807692 -0.959087675384615 -0.912055204615385 -0.916670771923077 -0.976934878846154 -0.968289246730769 -0.955474852115385 -0.931822823076923 -0.925753470961538 -0.949902711923077 -0.912114386538461 -0.89820592 -0.975942638846154 -0.965441015192308 -0.957825777115385 -0.9775047625 -0.967725381730769 -0.964436035769231 -0.948123508269231 -0.949982098269231 -0.955631357884615 -0.957999704230769 -0.936985169038462 -0.956387550769231 -0.913796872557692 -0.902292842807692 -0.959378031923077 -0.957753375576923 -0.937406900769231 -0.918328379807692 -0.970277604038462 -0.967829182884615
9 2 0.284737111836735 -0.00752079837346939 -0.0853300834489796 -0.982805846734694 -0.932576956734694 -0.92244207755102 0.819005883816327 -0.0233740133877551 -0.0175725658122449 -0.972395400816327 -0.95354699244898 -0.928146211469388 0.0709929846530612 0.00574819175959184 -0.0117455602408163 -0.989959855714286 -0.980756315510204 -0.981787234081633 -0.0416778885816327 -0.0778337695102041 0.088112302 -0.977141525102041 -0.950054893469388 -0.947262923673469 -0.0971394234489796 -0.0430618096183673 -0.0614550682734694 -0.987887619591837 -0.989181481020408 -0.987438287346939 -0.949063386122449 -0.919482432244898 -0.949063386122449 -0.919482432244898 -0.986653916734694 -0.980820679183673 -0.937967148979592 -0.923798708163265 -0.99121358122449 -0.986321886530612 -0.983901821632653 -0.94986800755102 -0.94897351755102 -0.98258358755102 -0.928773540612245 -0.916013010408163 -0.990093482653061 -0.980813850204082 -0.979455205918367 -0.990712314489796 -0.982129882244898 -0.982654731428571 -0.975718414285714 -0.959500291836735 -0.949519842244898 -0.977862705102041 -0.945559454081633 -0.951483962653061 -0.944474504489796 -0.921262927918367 -0.981770767142857 -0.978606393877551 -0.944023877959184 -0.924600924489796 -0.987813680816327 -0.985267185510204
9 3 0.272293738857143 -0.0229269440835714 -0.114631856809524 -0.363159585642857 -0.144662531811905 -0.4052975435 0.852002582619048 -0.341052443333333 -0.166846299571429 -0.955571098333333 -0.948865316428571 -0.939298276190476 0.0736870407142857 0.00685059160880952 -0.00906056116404762 -0.499696183380952 -0.35847809247381 -0.616103177380952 0.0276976647904762 -0.119272262507143 0.0274085339047619 -0.628788415714286 -0.570080671190476 -0.310779778900476 -0.134951081428571 -0.0318378052619048 -0.0499086038095238 -0.658413975238095 -0.677377328809524 -0.657078707857143 -0.265048833361905 -0.373955618095238 -0.265048833361905 -0.373955618095238 -0.463211951619048 -0.467925520357143 -0.371524341688095 -0.545255462814286 -0.65838662047619 -0.713684099761905 -0.419126244871429 -0.1848746013 -0.445520359409524 -0.343749317047619 -0.178830066807143 -0.431075127690476 -0.517723095995238 -0.356806846252381 -0.581396729428571 -0.525776316416667 -0.40933880797619 -0.649286848333333 -0.555991784285714 -0.558024870238095 -0.36894710052381 -0.653661806190476 -0.582127359761905 -0.35852303717619 -0.361472407142857 -0.479002392452381 -0.435493694809524 -0.517368551014286 -0.585918872142857 -0.597451660285714 -0.698512291904762 -0.757464336190476
9 4 0.2767022366 -0.015339280106 -0.10535304512 -0.988960149 -0.9456337654 -0.9537599118 0.936998349 -0.1065922386 0.0471154217 -0.9885937198 -0.9746294642 -0.961978262 0.07620231778 0.00745819290398 -0.007352938074 -0.9856439468 -0.9721727484 -0.9863059904 -0.025907169372 -0.08096734812 0.0871996281 -0.966571456 -0.9812644802 -0.979545607 -0.09761582492 -0.04094801146 -0.051724978496 -0.9802162108 -0.9896771348 -0.9882735096 -0.9672957392 -0.9542947756 -0.9672957392 -0.9542947756 -0.9832882988 -0.9812966178 -0.9645493372 -0.9613412888 -0.9883921988 -0.98678411 -0.9874807114 -0.9530585734 -0.9675131118 -0.9897826156 -0.9449020062 -0.949918939 -0.9858384124 -0.9723721206 -0.9839036888 -0.986742584 -0.974027977 -0.9873235302 -0.9670439482 -0.9821926024 -0.978534381 -0.9668754012 -0.9808437556 -0.9817706744 -0.9641053618 -0.9559889238 -0.9813809956 -0.9801332348 -0.9729429606 -0.9607841222 -0.9878202346 -0.9861423954
9 5 0.267991138888889 -0.0237035937887556 -0.112588400288889 -0.189673574333333 -0.195746027568667 -0.462898229333333 0.949929823777778 -0.137366187022222 0.116131337688889 -0.956641382444445 -0.923919631333333 -0.935270288888889 0.0530270328666667 0.0247302320804444 -0.0110464932222222 -0.337204159106889 -0.253609580213333 -0.715508668222222 -0.00775602471111111 -0.0896746210733333 0.0726670797911111 -0.463676133911111 -0.629860615111111 -0.516887592222222 -0.110798703271111 -0.0366387593355556 -0.05157742536 -0.493947676666667 -0.853891356 -0.497516247266667 -0.180605488102222 -0.230155191155556 -0.180605488102222 -0.230155191155556 -0.366274601747333 -0.405551597355556 -0.367722951688889 -0.511533031111111 -0.670477649111111 -0.722979268222222 -0.263715874466667 -0.165417856813333 -0.554657581111111 -0.164331417791111 -0.267869209171111 -0.459873701333333 -0.362349742506667 -0.271220362461333 -0.677397256888889 -0.372137474384444 -0.28746123754 -0.753523343111111 -0.35046687408 -0.730185744222222 -0.412811830577778 -0.501862745422222 -0.585118636444445 -0.604092938222222 -0.255780610573333 -0.337947286911111 -0.361808109246667 -0.471800829688889 -0.552093371777778 -0.569722197777778 -0.707169919555556 -0.766117141555556
9 6 0.2772187976 -0.0173162423618 -0.106361557624 -0.02687792124 0.4896660471 -0.26577215638 0.8664244936 -0.3793323518 0.0515356673724 -0.9412217168 -0.9176166226 -0.919638276 0.0732793042 0.016851899204 -0.014352191016 -0.168855728708 0.1307700779 -0.468592202 -0.001068634964 -0.10516295062 0.0802563141632 -0.31446116766 -0.0278548220698 0.212117453268 -0.10648649762 -0.032985411458 -0.05819659604 -0.30218298307 -0.32900499448 -0.015159117362 0.12984215574848 -0.01615304844 0.12984215574848 -0.01615304844 -0.126154056116 -0.0896528811086 0.138083127064 -0.071637756398 -0.260917981 -0.3237676755 -0.100256396912 0.3598415210372 -0.32098951662 -0.001673314054 0.456794183802 -0.295140998 -0.2499938367 0.05090865722 -0.4565082708 -0.16054093664 0.14130280054 -0.4795782554 -0.1617740182 -0.091848593276 0.257921294768 -0.36515409774 0.000987489800000001 0.081773629 -0.013077452322 -0.174742444588 -0.101566782056 -0.0843629076032 -0.130793333112 -0.19278743056 -0.3406196754 -0.3530257839
10 1 0.273022110754717 -0.0156059789509434 -0.105589692339623 -0.21481157025283 -0.264514717660377 0.177109719368868 0.90350394490566 -0.127407732339623 -0.308152881886792 -0.975461336415094 -0.965994734716981 -0.947820573773585 0.10221375085283 -0.00379063885471698 -0.0371014200698113 -0.237004997811321 -0.298761491056604 -0.21073725610717 -0.0426269409962264 -0.0625675823698113 0.0908943907471698 -0.527715019622642 -0.303427632283019 -0.422886736226415 -0.0996087364433962 -0.05587019182 -0.0730349595773585 -0.463849826981132 -0.267843437524528 -0.571391178113208 -0.0983017920566038 -0.0303155071666038 -0.0983017920566038 -0.0303155071666038 -0.236954903128302 -0.0196469076962264 -0.318910527528302 -0.286009964320755 -0.408031143584906 -0.241781709545283 -0.22954631690566 -0.249216057283019 0.0213537825339623 -0.210083982322642 -0.320592976415094 0.167051548875283 -0.28056909705283 -0.335435176528302 -0.180745360515094 -0.260775334781132 -0.307068770716981 -0.239693946675472 -0.406868760037736 -0.228214615622642 -0.421340480188679 -0.568769594339623 -0.360541616415094 -0.47736099754717 -0.0146748012830189 -0.191225888301887 -0.0350652062566038 -0.0090595584 -0.283945957358491 -0.414943974716981 -0.264694106037736 -0.266816980828302
10 2 0.273720207021277 -0.0201539276510638 -0.106606200234043 -0.76974054 -0.686771183617021 -0.66341546787234 0.297018463319149 0.176256574680851 0.44014430106383 -0.977217321702128 -0.971947604680851 -0.965662038723404 0.0778468577446809 0.0101626950457447 0.00655017030542553 -0.764885358723404 -0.747575867446809 -0.77891240787234 -0.0158876486306383 -0.0874906145319149 0.0957510451914894 -0.857661814255319 -0.864204948510638 -0.740679779574468 -0.100588394340426 -0.0466655764042553 -0.0567316803851064 -0.864093895106383 -0.892392689787234 -0.826947686170213 -0.702201992553192 -0.769805746808511 -0.702201992553192 -0.769805746808511 -0.743303150212766 -0.767302808510638 -0.787593349148936 -0.859454817021277 -0.873430169148936 -0.887929122340426 -0.765026115744681 -0.704808358510638 -0.701715049148936 -0.771689065957447 -0.698817614893617 -0.668750130212766 -0.785296360638298 -0.763571270425532 -0.769259938085106 -0.764679456808511 -0.747256458085106 -0.786937611276596 -0.833494396382979 -0.85876935 -0.765833079574468 -0.865770583829787 -0.868765846170213 -0.756561716170213 -0.754585487446809 -0.814845174893617 -0.75543318893617 -0.784371241702128 -0.862493012765957 -0.882605148723404 -0.887624637659574 -0.896323284680851
10 3 0.277683012894737 -0.0164840242402632 -0.108598593344737 -0.988284127368421 -0.945018215 -0.960397358421053 0.835852022894737 0.0787918915789474 0.264811331578947 -0.985339044210526 -0.973267855 -0.967288904473684 0.0777347543684211 0.00768534049078947 -0.00436909854894737 -0.98893041868421 -0.968740216578947 -0.987320132105263 -0.0332502771236842 -0.0701051440105263 0.0694940687631579 -0.959414146578947 -0.978678614736842 -0.957851594473684 -0.0967976196315789 -0.0414088753157895 -0.0475862831315789 -0.975504780263158 -0.990660013947368 -0.986130872105263 -0.968021309736842 -0.956241823421053 -0.968021309736842 -0.956241823421053 -0.985661401578947 -0.97765651131579 -0.947805825789474 -0.932133234210526 -0.988840449736842 -0.979639253684211 -0.988045773157895 -0.951981189210526 -0.971949716578947 -0.988552674736842 -0.944567937631579 -0.956791513157895 -0.988578875789474 -0.968648177105263 -0.984631437631579 -0.990407635526316 -0.971350632105263 -0.988746366842105 -0.957966032894737 -0.981760599210526 -0.960240254736842 -0.960395862894737 -0.977101916842105 -0.960873955789474 -0.966427664473684 -0.957259077894737 -0.979047864736842 -0.974665694473684 -0.953082630526316 -0.931254203947368 -0.981644573157895 -0.978289488684211
10 4 0.276352037777778 -0.0182179803518519 -0.107164177518519 -0.98121304 -0.981058296296296 -0.980680297777778 0.112999121111111 0.365386076055556 0.546582022092593 -0.976069048518519 -0.991124772222222 -0.985804794259259 0.0737456294777778 0.0118353993303704 -0.000641506974814815 -0.985299189074074 -0.984984426296296 -0.98785426962963 -0.0284983810259259 -0.0789430697777778 0.097679634537037 -0.987113236481481 -0.979564314074074 -0.974741633703704 -0.0986812840925926 -0.0386020829477778 -0.0586917030888889 -0.992603908148148 -0.99053572537037 -0.990932222777778 -0.980367595740741 -0.977802207592593 -0.980367595740741 -0.977802207592593 -0.987188986851852 -0.986695691666667 -0.963361499814815 -0.967052069074074 -0.992729545925926 -0.990576428148148 -0.982570502222222 -0.981387343703704 -0.983394179444444 -0.980784942037037 -0.981217507037037 -0.97997746 -0.985658958518518 -0.984993993333333 -0.98611846462963 -0.986216797777778 -0.986097735185185 -0.988147868703704 -0.985413028148148 -0.982583277407407 -0.976107297592593 -0.98774265 -0.978091758703704 -0.976696877037037 -0.981001684259259 -0.978915696851852 -0.986346522592593 -0.986008897037037 -0.976674228333333 -0.966988273888889 -0.990875821296296 -0.990497741481482
10 5 0.261918127727273 -0.0167735895727273 -0.106685093113636 -0.963329611590909 -0.940449289090909 -0.926706639090909 0.821445526818182 0.0243946077045455 0.179677233118182 -0.946674402954546 -0.977088505454546 -0.9424177575 0.0879465844545455 0.00413930206772727 -0.0128982568281818 -0.975813891136364 -0.970995851818182 -0.969972451136364 -0.0318061878538636 -0.0952600322727273 0.096116703535 -0.946939954318182 -0.941949871363636 -0.958363442954545 -0.0970652524090909 -0.0382858036886364 -0.0541694971136364 -0.963916429545455 -0.9765753825 -0.981558859318182 -0.943061775681818 -0.926556892454546 -0.943061775681818 -0.926556892454546 -0.971913382727273 -0.971399938409091 -0.919825875454546 -0.918553596818182 -0.975212130909091 -0.9727061375 -0.963482187272727 -0.949193458181818 -0.943630476363636 -0.963428935454545 -0.939153200681818 -0.922959852727273 -0.975897664772727 -0.970624536818182 -0.966955655909091 -0.977964235 -0.973665630454545 -0.971659943863636 -0.9434034 -0.952360866590909 -0.961886553863636 -0.948925804318182 -0.936984451590909 -0.961097922727273 -0.936512875909091 -0.932179860220455 -0.969519455454545 -0.973206363181818 -0.938267120681818 -0.920552952954545 -0.972852470454545 -0.974239211363636
10 6 0.277830978448276 -0.0141042487827586 -0.10538606312069 -0.915479580241379 -0.862581373965517 -0.892360176724138 0.93198452137931 -0.0198174874655172 0.0438567496310345 -0.991495378793103 -0.971330761551724 -0.953343156206896 0.0768350157758621 0.0036698836987931 -0.00268260021637931 -0.917500368551724 -0.912911038534483 -0.949493091551724 -0.0416909113862069 -0.065101438687931 0.083982658137931 -0.938494864482759 -0.902587418293103 -0.876143935517241 -0.102872421420517 -0.0353948630517241 -0.0495805292155172 -0.942295554655172 -0.942722054482759 -0.924751918034483 -0.884406038689655 -0.889497058189655 -0.884406038689655 -0.889497058189655 -0.923121086206897 -0.917122835172414 -0.883631524 -0.900778683172414 -0.93873281637931 -0.94765633137931 -0.921818682551724 -0.885427323293103 -0.916400274310345 -0.913645939448276 -0.859751671724138 -0.887887099310345 -0.926903173806897 -0.916652157413793 -0.94477115 -0.915540793048276 -0.915094711775862 -0.952823633448276 -0.926724481206897 -0.913748646305172 -0.888251729655172 -0.942558038448276 -0.897028363568966 -0.883815407068966 -0.901104700689655 -0.900025508568966 -0.915810736858621 -0.918394452551724 -0.913839555672414 -0.909385478965517 -0.94705983637931 -0.951997517068966
11 1 0.261174973305085 -0.00465129008644068 -0.0997340105762712 -0.978330182542373 -0.915728726101695 -0.950444131525424 0.371542919661017 0.367120419520509 0.341442352677966 -0.965925842542373 -0.93650904220339 -0.946437120847458 0.0751789347864407 0.0104666247949153 -0.00557230402780508 -0.982098418813559 -0.968625132542373 -0.982624476779661 -0.0289193012415254 -0.0725695550508475 0.114044320420339 -0.979984896440678 -0.976587284237288 -0.952578360508475 -0.0996532291355932 -0.0387978232033898 -0.0618652326062712 -0.98286792779661 -0.987939767627119 -0.982381604576271 -0.943419139152542 -0.927157623728813 -0.943419139152542 -0.927157623728813 -0.979083488644068 -0.978434269830508 -0.947219430338983 -0.955819904576271 -0.987258219152542 -0.985352285084746 -0.978185264067797 -0.935080433389831 -0.96227960661017 -0.978536454915254 -0.912019706271186 -0.947828198813559 -0.982188712033898 -0.968848891694915 -0.979681238305085 -0.983659756440678 -0.970795980677966 -0.984221348983051 -0.976192293220339 -0.978620426610169 -0.954716900508475 -0.98119931559322 -0.975715826271186 -0.956275292372881 -0.943866791186441 -0.930529078813559 -0.977863524745763 -0.978184121694915 -0.96698539779661 -0.956284957627119 -0.985951257457627 -0.985287011525424
